,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
490,99,4,12,101,0,1,0,0,0,1,0,0,0
491,169,7,180,40,0,0,1,0,0,1,0,0,0
492,160,3,355,46,0,1,0,0,0,1,0,0,0
493,215,3,168,36,0,1,0,0,0,1,0,0,0
494,130,3,345,195,0,1,0,0,0,1,0,0,0
495,110,3,136,84,0,0,1,0,0,0,0,1,0
496,111,3,48,74,0,0,1,0,0,0,0,1,0
497,139,28,159,45,0,0,1,0,0,0,0,1,0
498,72,31,365,53,0,1,0,0,0,0,0,1,0
499,75,2,0,176,0,0,0,1,0,0,0,1,0
500,149,6,0,23,0,0,1,0,0,1,0,0,0
501,89,6,94,35,0,0,1,0,0,0,0,1,0
502,50,1,0,230,0,0,1,0,0,0,0,1,0
503,43,1,0,500,0,1,0,0,0,0,0,1,0
504,42,1,92,79,0,1,0,0,0,0,0,1,0
505,85,1,0,47,0,1,0,0,0,0,0,1,0
506,105,3,0,226,0,1,0,0,0,0,0,1,0
507,265,5,0,15,0,1,0,0,0,1,0,0,0
508,149,2,0,132,0,0,1,0,0,1,0,0,0
509,68,2,249,315,0,0,1,0,0,0,0,1,0
510,175,8,1,93,0,0,1,0,0,1,0,0,0
511,99,3,336,221,0,1,0,0,0,1,0,0,0
512,75,3,54,51,0,0,1,0,0,0,0,1,0
513,100,2,288,285,0,1,0,0,0,0,0,1,0
514,90,1,0,0,0,0,1,0,0,0,0,0,1
515,160,30,156,26,0,0,1,0,0,1,0,0,0
516,100,7,6,30,0,1,0,0,0,1,0,0,0
517,190,4,328,106,0,1,0,0,0,1,0,0,0
518,67,4,0,72,0,1,0,0,0,0,0,1,0
519,190,1,0,8,0,0,1,0,0,1,0,0,0
520,248,2,0,63,0,1,0,0,0,1,0,0,0
521,100,2,354,8,0,1,0,0,0,0,0,1,0
522,95,3,74,189,0,0,1,0,0,0,0,1,0
523,145,3,339,132,0,1,0,0,0,1,0,0,0
524,41,2,339,62,0,1,0,0,0,0,0,1,0
525,120,4,307,94,0,1,0,0,0,1,0,0,0
526,157,2,0,4,0,1,0,0,0,1,0,0,0
527,195,4,330,35,0,1,0,0,0,1,0,0,0
528,70,4,85,129,0,1,0,0,0,1,0,0,0
529,125,4,6,33,0,0,1,0,0,1,0,0,0
530,185,3,0,14,0,1,0,0,0,1,0,0,0
531,145,3,0,45,0,1,0,0,0,1,0,0,0
532,50,1,0,276,0,0,0,1,0,0,0,1,0
533,185,3,34,228,0,1,0,0,0,1,0,0,0
534,150,2,0,16,0,1,0,0,0,1,0,0,0
535,250,1,87,70,0,0,1,0,0,1,0,0,0
536,80,30,295,10,0,0,1,0,0,0,0,1,0
537,230,2,95,193,0,0,1,0,0,1,0,0,0
538,100,7,0,9,0,1,0,0,0,1,0,0,0
539,79,3,149,166,0,1,0,0,0,0,0,1,0
540,190,30,319,27,0,0,0,1,0,1,0,0,0
541,300,2,11,46,0,0,1,0,0,1,0,0,0
542,100,30,153,7,0,1,0,0,0,1,0,0,0
543,80,90,242,22,0,0,1,0,0,0,0,1,0
544,110,1,333,26,0,1,0,0,0,1,0,0,0
545,100,1,86,37,0,0,1,0,0,0,0,1,0
546,55,4,0,101,0,0,1,0,0,0,0,1,0
547,75,3,0,59,0,1,0,0,0,0,0,1,0
548,146,3,227,151,0,0,1,0,0,1,0,0,0
549,250,2,0,0,0,0,1,0,0,0,0,1,0
550,102,29,339,22,0,1,0,0,0,1,0,0,0
551,100,3,0,25,0,1,0,0,0,0,0,1,0
552,199,5,0,34,0,0,1,0,0,1,0,0,0
553,140,30,312,222,0,0,1,0,0,1,0,0,0
554,150,5,349,24,0,1,0,0,0,1,0,0,0
555,69,1,0,66,0,0,1,0,0,0,0,1,0
556,230,4,0,19,0,1,0,0,0,1,0,0,0
557,100,3,0,3,0,0,1,0,0,1,0,0,0
558,79,3,216,131,0,1,0,0,0,0,0,1,0
559,140,3,0,164,0,1,0,0,0,0,0,1,0
560,191,1,334,175,0,1,0,0,0,0,0,1,0
561,75,6,267,80,0,0,0,0,1,1,0,0,0
562,220,3,142,137,0,1,0,0,0,1,0,0,0
563,80,3,347,246,0,1,0,0,0,1,0,0,0
564,135,4,295,86,0,1,0,0,0,1,0,0,0
565,110,20,285,59,0,0,1,0,0,1,0,0,0
566,100,30,339,63,0,1,0,0,0,1,0,0,0
567,130,2,270,54,0,0,1,0,0,0,0,1,0
568,200,5,0,1,0,1,0,0,0,1,0,0,0
569,99,2,45,40,0,1,0,0,0,1,0,0,0
570,140,28,365,115,0,0,1,0,0,1,0,0,0
571,70,2,365,31,0,0,0,1,0,0,0,1,0
572,270,5,160,2,0,0,1,0,0,0,0,1,0
573,110,3,269,326,0,1,0,0,0,1,0,0,0
574,179,30,48,87,0,0,1,0,0,1,0,0,0
575,55,1,336,19,0,0,0,1,0,0,0,1,0
576,110,2,174,65,0,0,1,0,0,0,0,1,0
577,325,5,127,96,0,0,1,0,0,1,0,0,0
578,75,1,299,65,0,0,0,1,0,0,0,1,0
579,40,3,261,54,0,0,0,1,0,0,0,1,0
580,300,1,1,43,0,1,0,0,0,1,0,0,0
581,111,30,247,85,0,0,1,0,0,0,0,1,0
582,170,30,0,141,0,0,1,0,0,1,0,0,0
583,200,3,338,101,0,0,1,0,0,1,0,0,0
584,180,2,193,149,0,1,0,0,0,1,0,0,0
585,330,6,102,41,0,1,0,0,0,1,0,0,0
586,160,4,0,0,0,0,1,0,0,1,0,0,0
587,99,30,28,139,0,0,1,0,0,1,0,0,0
588,241,30,345,0,0,0,1,0,0,1,0,0,0
589,300,7,0,2,0,0,1,0,0,1,0,0,0
590,75,28,0,52,0,0,0,1,0,1,0,0,0
591,100,5,0,8,0,0,1,0,0,1,0,0,0
592,399,1,11,0,0,0,1,0,0,1,0,0,0
593,85,5,50,131,0,1,0,0,0,0,0,1,0
594,80,21,0,6,0,1,0,0,0,1,0,0,0
595,150,5,14,16,0,1,0,0,0,1,0,0,0
596,57,3,347,162,0,1,0,0,0,0,0,1,0
597,350,1,337,44,0,1,0,0,0,0,0,1,0
598,110,6,64,8,0,1,0,0,0,1,0,0,0
599,223,1,334,132,0,1,0,0,0,0,0,1,0
600,175,7,29,17,0,0,1,0,0,1,0,0,0
601,137,1,345,27,0,1,0,0,0,1,0,0,0
602,280,3,365,5,0,1,0,0,0,1,0,0,0
603,199,30,95,253,0,1,0,0,0,1,0,0,0
604,42,2,347,125,1,0,0,0,0,0,0,1,0
605,180,2,354,181,0,1,0,0,0,1,0,0,0
606,226,5,0,36,0,0,1,0,0,1,0,0,0
607,85,3,279,5,0,1,0,0,0,0,0,1,0
608,135,1,0,5,0,0,1,0,0,1,0,0,0
609,79,4,308,72,0,0,0,1,0,1,0,0,0
610,154,1,320,262,0,0,1,0,0,1,0,0,0
611,69,2,363,5,0,1,0,0,0,0,0,1,0
612,199,3,0,36,0,1,0,0,0,1,0,0,0
613,700,3,347,146,0,0,1,0,0,1,0,0,0
614,246,4,0,6,0,0,1,0,0,1,0,0,0
615,125,60,365,4,0,0,1,0,0,0,0,1,0
616,130,7,93,40,0,0,1,0,0,1,0,0,0
617,100,1,339,7,0,1,0,0,0,0,0,1,0
618,275,4,1,167,0,1,0,0,0,1,0,0,0
619,150,3,0,0,0,1,0,0,0,0,0,1,0
620,119,1,0,49,0,0,1,0,0,1,0,0,0
621,125,1,365,11,0,0,1,0,0,0,0,1,0
622,400,5,365,0,0,0,1,0,0,1,0,0,0
623,850,2,0,119,0,0,1,0,0,1,0,0,0
624,129,2,307,260,0,1,0,0,0,0,0,1,0
625,140,2,336,196,0,0,1,0,0,0,0,1,0
626,115,4,347,159,0,0,1,0,0,0,0,1,0
627,200,3,0,49,0,0,1,0,0,1,0,0,0
628,87,30,6,5,0,1,0,0,0,0,0,1,0
629,96,120,223,13,0,1,0,0,0,1,0,0,0
630,199,3,108,35,0,1,0,0,0,1,0,0,0
631,199,3,108,24,0,1,0,0,0,1,0,0,0
632,199,3,108,65,0,1,0,0,0,1,0,0,0
633,185,2,84,22,0,0,1,0,0,1,0,0,0
634,81,2,0,72,0,0,1,0,0,0,0,1,0
635,199,3,108,28,0,1,0,0,0,1,0,0,0
636,199,3,108,24,0,1,0,0,0,1,0,0,0
637,199,3,108,45,0,1,0,0,0,1,0,0,0
638,199,3,95,36,0,1,0,0,0,1,0,0,0
639,199,3,0,47,0,1,0,0,0,1,0,0,0
640,349,3,15,8,0,1,0,0,0,0,0,1,0
641,249,3,22,4,0,1,0,0,0,0,0,1,0
642,299,3,0,6,0,1,0,0,0,0,0,1,0
643,179,3,22,6,0,1,0,0,0,0,1,0,0
644,59,5,365,60,0,0,0,1,0,0,0,1,0
645,599,3,0,7,0,1,0,0,0,0,0,1,0
646,110,1,0,2,0,1,0,0,0,1,0,0,0
647,220,2,317,191,0,1,0,0,0,1,0,0,0
648,89,4,0,31,0,1,0,0,0,0,0,1,0
649,170,2,329,206,0,1,0,0,0,1,0,0,0
650,65,3,66,32,0,1,0,0,0,0,0,1,0
651,495,7,349,26,0,0,1,0,0,1,0,0,0
652,98,4,0,232,0,1,0,0,0,0,0,1,0
653,125,30,253,32,0,1,0,0,0,1,0,0,0
654,48,90,1,53,0,1,0,0,0,0,0,1,0
655,82,5,152,261,0,1,0,0,0,0,0,1,0
656,154,3,114,233,0,1,0,0,0,1,0,0,0
657,139,3,89,149,0,1,0,0,0,1,0,0,0
658,75,4,0,20,0,0,0,1,0,0,0,1,0
659,325,4,1,46,0,0,1,0,0,1,0,0,0
660,195,365,0,10,0,0,1,0,0,1,0,0,0
661,58,1,0,143,0,0,1,0,0,0,0,1,0
662,250,2,344,23,0,0,0,0,1,1,0,0,0
663,50,7,365,0,0,0,0,0,1,0,0,1,0
664,125,2,204,9,0,0,0,0,1,1,0,0,0
665,189,2,350,323,0,0,1,0,0,1,0,0,0
666,130,3,0,21,0,1,0,0,0,1,0,0,0
667,145,7,0,11,0,0,1,0,0,1,0,0,0
668,101,5,0,61,0,0,1,0,0,0,0,1,0
669,95,5,0,20,0,0,1,0,0,0,0,1,0
670,375,7,0,8,0,0,1,0,0,1,0,0,0
671,153,31,49,62,0,0,1,0,0,1,0,0,0
672,92,4,59,64,0,1,0,0,0,1,0,0,0
673,300,4,0,169,0,0,1,0,0,1,0,0,0
674,160,30,3,114,0,1,0,0,0,1,0,0,0
675,88,2,0,69,0,0,1,0,0,0,0,1,0
676,185,180,0,24,0,1,0,0,0,1,0,0,0
677,73,2,0,95,0,0,0,1,0,0,0,1,0
678,255,2,0,133,0,0,1,0,0,1,0,0,0
679,85,7,299,174,0,0,1,0,0,0,0,1,0
680,99,30,180,25,0,1,0,0,0,0,0,1,0
681,48,90,0,17,0,1,0,0,0,0,0,1,0
682,200,5,0,8,0,0,1,0,0,1,0,0,0
683,485,7,0,11,0,0,1,0,0,1,0,0,0
684,310,5,81,5,0,0,1,0,0,1,0,0,0
685,109,30,238,37,0,0,1,0,0,1,0,0,0
686,167,30,277,17,0,0,1,0,0,1,0,0,0
687,147,15,157,5,0,1,0,0,0,1,0,0,0
688,220,4,0,0,0,0,1,0,0,1,0,0,0
689,195,4,1,70,0,0,1,0,0,1,0,0,0
690,55,1,102,53,0,0,0,1,0,0,0,1,0
691,50,2,346,18,1,0,0,0,0,0,0,1,0
692,60,2,359,25,0,1,0,0,0,0,0,1,0
693,99,3,173,31,0,0,1,0,0,0,0,1,0
694,279,123,362,6,0,0,1,0,0,1,0,0,0
695,130,2,12,35,0,0,1,0,0,1,0,0,0
696,290,30,0,1,0,1,0,0,0,1,0,0,0
697,350,3,0,67,0,0,1,0,0,1,0,0,0
698,50,3,337,26,0,1,0,0,0,0,0,1,0
699,130,6,275,14,0,0,1,0,0,1,0,0,0
700,95,2,0,258,0,0,0,1,0,0,0,1,0
701,45,2,3,21,0,1,0,0,0,0,0,1,0
702,85,2,348,283,0,0,0,1,0,0,0,1,0
703,34,10,90,18,0,1,0,0,0,0,0,1,0
704,250,4,2,28,0,0,1,0,0,1,0,0,0
705,89,4,322,129,0,1,0,0,0,1,0,0,0
706,60,5,55,11,0,1,0,0,0,0,0,1,0
707,65,5,19,45,0,1,0,0,0,0,0,1,0
708,110,1,1,80,0,1,0,0,0,1,0,0,0
709,125,365,365,19,0,0,1,0,0,1,0,0,0
710,300,5,2,6,0,0,1,0,0,1,0,0,0
711,60,122,351,20,0,0,1,0,0,1,0,0,0
712,499,3,362,49,0,0,1,0,0,1,0,0,0
713,88,5,0,7,0,1,0,0,0,1,0,0,0
714,60,2,161,44,0,1,0,0,0,0,0,1,0
715,1300,5,345,29,0,0,1,0,0,1,0,0,0
716,200,6,0,0,0,0,1,0,0,0,0,1,0
717,99,2,44,69,0,0,1,0,0,0,0,1,0
718,110,3,108,128,0,1,0,0,0,1,0,0,0
719,135,5,315,8,0,1,0,0,0,1,0,0,0
720,110,15,339,1,0,0,1,0,0,1,0,0,0
721,165,2,119,219,0,1,0,0,0,1,0,0,0
722,127,180,250,1,0,1,0,0,0,1,0,0,0
723,402,3,353,102,0,1,0,0,0,1,0,0,0
724,85,7,0,130,0,0,1,0,0,0,0,1,0
725,90,3,26,1,0,0,1,0,0,1,0,0,0
726,130,6,158,24,0,1,0,0,0,1,0,0,0
727,75,7,343,15,0,1,0,0,0,0,0,1,0
728,139,1125,1,53,0,0,1,0,0,1,0,0,0
729,75,6,5,58,0,1,0,0,0,1,0,0,0
730,70,3,0,226,0,0,1,0,0,0,0,1,0
731,30,5,0,3,0,0,0,1,0,0,0,1,0
732,250,30,83,7,0,0,1,0,0,1,0,0,0
733,64,1,0,1,0,1,0,0,0,0,0,1,0
734,800,4,1,132,0,1,0,0,0,1,0,0,0
735,250,5,0,26,0,1,0,0,0,1,0,0,0
736,200,27,0,1,0,0,1,0,0,1,0,0,0
737,95,5,0,18,0,1,0,0,0,1,0,0,0
738,130,1,346,125,0,0,1,0,0,0,0,1,0
739,90,3,9,110,0,0,1,0,0,1,0,0,0
740,97,4,68,42,0,1,0,0,0,0,0,1,0
741,91,1,223,78,0,1,0,0,0,1,0,0,0
742,125,3,0,243,0,1,0,0,0,0,0,1,0
743,75,7,0,0,0,1,0,0,0,0,0,1,0
744,170,3,125,24,0,0,1,0,0,1,0,0,0
745,500,6,36,77,0,0,1,0,0,1,0,0,0
746,180,4,53,6,0,1,0,0,0,1,0,0,0
747,175,3,0,10,0,0,1,0,0,1,0,0,0
748,240,5,150,100,0,0,1,0,0,1,0,0,0
749,300,6,0,1,0,0,1,0,0,0,0,1,0
750,47,15,0,5,0,1,0,0,0,0,0,1,0
751,110,3,311,250,0,1,0,0,0,1,0,0,0
752,75,2,0,101,0,0,1,0,0,0,0,1,0
753,100,3,59,38,0,1,0,0,0,1,0,0,0
754,165,2,21,73,0,0,1,0,0,1,0,0,0
755,300,2,127,50,0,1,0,0,0,1,0,0,0
756,140,3,339,103,0,1,0,0,0,1,0,0,0
757,120,4,17,66,0,1,0,0,0,1,0,0,0
758,175,3,1,42,0,1,0,0,0,1,0,0,0
759,275,31,282,122,0,1,0,0,0,1,0,0,0
760,109,3,36,54,0,0,1,0,0,0,0,1,0
761,179,8,0,15,0,0,1,0,0,1,0,0,0
762,189,2,0,14,0,1,0,0,0,1,0,0,0
763,219,2,318,129,0,0,1,0,0,1,0,0,0
764,450,20,0,157,0,0,1,0,0,1,0,0,0
765,249,5,0,8,0,0,1,0,0,1,0,0,0
766,65,2,362,5,0,0,0,1,0,0,0,1,0
767,250,30,156,51,0,1,0,0,0,1,0,0,0
768,139,7,165,40,0,0,1,0,0,1,0,0,0
769,120,30,303,40,0,1,0,0,0,1,0,0,0
770,70,5,0,1,0,0,0,1,0,1,0,0,0
771,105,3,247,227,0,0,1,0,0,0,0,1,0
772,199,3,350,6,0,0,1,0,0,1,0,0,0
773,50,14,57,18,0,1,0,0,0,0,0,1,0
774,100,5,0,0,0,1,0,0,0,1,0,0,0
775,110,1,0,0,0,0,1,0,0,1,0,0,0
776,157,5,18,54,0,1,0,0,0,1,0,0,0
777,199,3,108,44,0,1,0,0,0,1,0,0,0
778,192,3,0,7,0,0,0,1,0,1,0,0,0
779,199,3,108,76,0,1,0,0,0,1,0,0,0
780,150,3,4,102,0,0,1,0,0,1,0,0,0
781,199,3,102,84,0,1,0,0,0,1,0,0,0
782,199,3,85,99,0,1,0,0,0,1,0,0,0
783,199,3,0,24,0,1,0,0,0,1,0,0,0
784,105,3,0,11,0,1,0,0,0,1,0,0,0
785,135,14,156,90,0,1,0,0,0,0,0,1,0
786,199,3,108,56,0,1,0,0,0,1,0,0,0
787,125,3,0,17,0,1,0,0,0,0,0,1,0
788,60,7,0,1,0,1,0,0,0,0,0,1,0
789,300,5,109,44,0,0,1,0,0,1,0,0,0
790,75,2,353,106,0,1,0,0,0,0,0,1,0
791,55,1,308,63,0,0,0,1,0,0,0,1,0
792,44,5,0,2,0,1,0,0,0,0,0,1,0
793,55,5,260,20,0,1,0,0,0,0,0,1,0
794,30,3,0,24,0,1,0,0,0,0,0,1,0
795,299,4,364,49,0,1,0,0,0,1,0,0,0
796,35,3,0,1,0,1,0,0,0,0,0,1,0
797,130,12,3,24,0,1,0,0,0,1,0,0,0
798,55,2,345,132,0,1,0,0,0,0,0,1,0
799,75,3,358,0,0,1,0,0,0,0,0,1,0
800,190,3,0,0,0,0,1,0,0,0,0,1,0
801,250,7,0,157,0,0,1,0,0,1,0,0,0
802,95,2,341,136,0,1,0,0,0,1,0,0,0
803,140,2,343,54,0,0,1,0,0,0,0,1,0
804,50,3,15,24,0,1,0,0,0,0,0,1,0
805,75,2,175,162,0,1,0,0,0,0,0,1,0
806,60,30,331,0,0,0,1,0,0,0,0,1,0
807,150,7,64,12,0,0,1,0,0,1,0,0,0
808,295,1,146,5,0,0,1,0,0,1,0,0,0
809,205,3,260,253,0,1,0,0,0,1,0,0,0
810,135,3,0,16,0,1,0,0,0,0,0,1,0
811,65,5,0,127,0,1,0,0,0,0,0,1,0
812,59,1,334,51,0,0,0,0,1,0,0,1,0
813,75,3,308,34,0,0,1,0,0,0,0,1,0
814,85,3,276,17,0,1,0,0,0,0,0,1,0
815,109,30,279,19,0,0,1,0,0,1,0,0,0
816,86,3,343,219,0,0,1,0,0,0,0,1,0
817,52,2,363,106,0,0,0,1,0,0,0,1,0
818,100,2,65,65,0,1,0,0,0,0,0,1,0
819,99,30,352,15,0,0,1,0,0,1,0,0,0
820,89,3,0,149,0,0,1,0,0,0,0,1,0
821,135,2,322,54,0,1,0,0,0,1,0,0,0
822,174,2,170,63,0,1,0,0,0,1,0,0,0
823,89,3,338,62,0,1,0,0,0,1,0,0,0
824,110,3,0,54,0,0,1,0,0,0,0,1,0
825,120,2,1,57,0,1,0,0,0,1,0,0,0
826,79,1,164,219,0,1,0,0,0,0,0,1,0
827,49,4,343,79,0,1,0,0,0,0,0,1,0
828,79,14,351,24,0,1,0,0,0,0,0,1,0
829,135,30,327,26,0,0,1,0,0,1,0,0,0
830,185,2,336,224,0,1,0,0,0,1,0,0,0
831,225,4,0,26,0,1,0,0,0,1,0,0,0
832,245,5,0,18,0,0,1,0,0,1,0,0,0
833,135,5,119,19,0,0,1,0,0,1,0,0,0
834,325,2,1,408,0,1,0,0,0,1,0,0,0
835,95,2,72,174,0,1,0,0,0,0,0,1,0
836,120,2,0,78,0,0,1,0,0,0,0,1,0
837,195,2,2,53,0,1,0,0,0,1,0,0,0
838,499,30,180,64,0,0,1,0,0,1,0,0,0
839,89,1,153,233,0,1,0,0,0,0,0,1,0
840,149,1,353,67,0,0,1,0,0,0,0,1,0
841,160,3,0,25,0,1,0,0,0,1,0,0,0
842,219,4,193,110,0,0,1,0,0,1,0,0,0
843,159,2,0,37,0,0,1,0,0,1,0,0,0
844,180,3,0,20,0,1,0,0,0,0,0,1,0
845,150,5,0,1,0,0,1,0,0,1,0,0,0
846,106,3,264,27,0,0,1,0,0,1,0,0,0
847,299,10,84,25,0,0,1,0,0,1,0,0,0
848,165,2,68,23,0,1,0,0,0,1,0,0,0
849,500,4,0,9,0,1,0,0,0,1,0,0,0
850,250,5,321,13,0,0,1,0,0,1,0,0,0
851,87,7,1,57,0,0,1,0,0,0,0,1,0
852,79,5,167,46,0,1,0,0,0,0,0,1,0
853,75,2,343,135,0,0,1,0,0,0,0,1,0
854,200,30,0,53,0,1,0,0,0,1,0,0,0
855,80,1,343,25,0,0,1,0,0,0,0,1,0
856,76,3,361,64,0,1,0,0,0,1,0,0,0
857,75,2,354,55,0,1,0,0,0,1,0,0,0
858,66,2,352,81,0,1,0,0,0,1,0,0,0
859,125,3,294,216,0,0,1,0,0,0,0,1,0
860,387,1,0,23,0,0,1,0,0,1,0,0,0
861,95,4,66,73,0,0,1,0,0,0,0,1,0
862,99,2,0,36,0,0,1,0,0,1,0,0,0
863,121,1,353,16,0,0,1,0,0,1,0,0,0
864,75,2,147,87,0,0,1,0,0,0,0,1,0
865,95,5,56,123,0,0,1,0,0,0,0,1,0
866,195,1,279,7,0,0,1,0,0,0,0,1,0
867,160,21,0,0,0,0,1,0,0,0,0,1,0
868,70,18,0,19,0,1,0,0,0,1,0,0,0
869,100,3,0,7,0,0,1,0,0,0,0,1,0
870,135,90,308,3,0,0,1,0,0,1,0,0,0
871,189,3,346,271,0,0,1,0,0,1,0,0,0
872,160,5,0,0,0,1,0,0,0,0,0,1,0
873,178,8,354,8,0,1,0,0,0,1,0,0,0
874,145,14,193,46,0,1,0,0,0,1,0,0,0
875,125,3,34,6,0,1,0,0,0,1,0,0,0
876,265,4,326,87,0,0,1,0,0,1,0,0,0
877,77,5,354,11,0,1,0,0,0,0,0,1,0
878,129,3,154,150,0,0,1,0,0,1,0,0,0
879,199,6,18,43,0,0,1,0,0,1,0,0,0
880,92,7,318,44,0,1,0,0,0,0,0,1,0
881,110,7,277,27,0,0,1,0,0,1,0,0,0
882,68,5,0,36,0,1,0,0,0,0,0,1,0
883,115,30,0,12,0,0,1,0,0,0,0,0,1
884,133,30,365,3,0,0,0,1,0,1,0,0,0
885,97,2,89,6,0,0,1,0,0,0,0,1,0
886,80,2,329,32,0,1,0,0,0,0,0,1,0
887,125,5,0,1,0,1,0,0,0,1,0,0,0
888,120,5,338,3,0,1,0,0,0,0,0,1,0
889,94,2,0,289,0,1,0,0,0,0,0,1,0
890,56,3,0,63,0,1,0,0,0,0,0,1,0
891,549,2,98,74,0,0,1,0,0,1,0,0,0
892,190,2,0,5,0,1,0,0,0,1,0,0,0
893,139,4,0,68,0,1,0,0,0,0,0,1,0
894,85,5,226,284,0,1,0,0,0,1,0,0,0
895,20,3,0,90,0,0,0,0,1,0,0,1,0
896,145,3,0,22,0,0,1,0,0,1,0,0,0
897,125,4,244,25,0,1,0,0,0,1,0,0,0
898,50,30,0,3,0,1,0,0,0,1,0,0,0
899,160,3,358,11,0,0,1,0,0,0,0,1,0
900,180,3,355,14,0,0,1,0,0,0,0,1,0
901,100,1,365,27,0,0,1,0,0,0,0,1,0
902,70,5,0,2,0,1,0,0,0,0,0,1,0
903,120,2,334,57,1,0,0,0,0,1,0,0,0
904,150,4,362,5,0,0,1,0,0,0,0,0,1
905,97,2,364,7,0,0,0,0,1,0,0,1,0
906,110,7,157,95,0,0,1,0,0,0,0,1,0
907,250,3,0,116,0,0,1,0,0,1,0,0,0
908,197,2,0,73,0,0,1,0,0,1,0,0,0
909,99,3,147,8,0,0,1,0,0,0,0,1,0
910,75,1,1,59,0,0,0,1,0,0,0,1,0
911,159,2,0,129,0,1,0,0,0,1,0,0,0
912,45,27,364,21,0,1,0,0,0,0,0,1,0
913,104,2,234,143,0,0,1,0,0,0,0,1,0
914,100,5,188,61,0,0,1,0,0,0,0,1,0
915,90,2,72,2,0,1,0,0,0,0,0,1,0
916,75,1,339,16,0,0,0,1,0,0,0,1,0
917,350,7,0,0,0,0,1,0,0,1,0,0,0
918,135,5,292,41,0,0,1,0,0,1,0,0,0
919,125,1,339,25,0,0,1,0,0,0,0,1,0
920,225,3,0,93,0,0,1,0,0,1,0,0,0
921,85,3,0,6,0,0,1,0,0,0,0,1,0
922,200,7,338,30,0,0,1,0,0,1,0,0,0
923,250,3,0,17,0,1,0,0,0,1,0,0,0
924,275,2,0,47,0,0,1,0,0,1,0,0,0
925,90,10,339,72,0,0,1,0,0,0,0,1,0
926,130,30,0,53,0,1,0,0,0,1,0,0,0
927,50,3,352,164,1,0,0,0,0,0,0,1,0
928,300,4,20,22,0,0,1,0,0,1,0,0,0
929,125,3,15,81,0,0,1,0,0,0,0,1,0
930,147,2,0,16,0,0,1,0,0,1,0,0,0
931,300,4,313,6,0,0,1,0,0,1,0,0,0
932,123,4,44,277,0,1,0,0,0,0,0,1,0
933,88,3,234,261,0,1,0,0,0,1,0,0,0
934,215,2,345,80,0,0,0,1,0,1,0,0,0
935,225,3,0,144,0,0,1,0,0,1,0,0,0
936,145,3,341,8,0,1,0,0,0,1,0,0,0
937,75,3,339,115,0,1,0,0,0,0,0,1,0
938,145,5,0,0,0,0,1,0,0,1,0,0,0
939,229,1,337,101,0,1,0,0,0,1,0,0,0
940,300,29,0,23,0,1,0,0,0,1,0,0,0
941,100,3,38,68,0,0,1,0,0,0,0,1,0
942,75,2,0,9,0,1,0,0,0,1,0,0,0
943,120,6,4,62,0,1,0,0,0,0,0,1,0
944,180,5,180,130,0,1,0,0,0,1,0,0,0
945,125,30,219,59,0,1,0,0,0,1,0,0,0
946,95,5,0,9,0,1,0,0,0,1,0,0,0
947,119,3,1,137,0,1,0,0,0,0,0,1,0
948,275,2,139,18,0,0,1,0,0,1,0,0,0
949,175,14,0,1,0,0,1,0,0,1,0,0,0
950,100,2,1,44,0,1,0,0,0,1,0,0,0
951,160,2,299,161,0,1,0,0,0,1,0,0,0
952,102,4,284,34,0,0,1,0,0,0,0,1,0
953,90,2,302,220,0,1,0,0,0,1,0,0,0
954,200,7,12,4,0,0,1,0,0,1,0,0,0
955,199,3,117,39,0,0,1,0,0,1,0,0,0
956,250,13,141,38,0,1,0,0,0,1,0,0,0
957,99,30,339,27,0,0,1,0,0,0,0,1,0
958,45,20,77,44,0,1,0,0,0,0,0,1,0
959,325,30,364,18,0,0,1,0,0,1,0,0,0
960,99,5,358,135,0,0,1,0,0,0,0,1,0
961,325,2,220,212,0,0,1,0,0,1,0,0,0
962,110,2,89,3,0,1,0,0,0,0,0,1,0
963,55,2,75,68,0,1,0,0,0,0,0,1,0
964,60,2,0,13,0,0,1,0,0,0,0,1,0
965,250,1,0,8,0,0,1,0,0,1,0,0,0
966,265,3,329,68,0,0,1,0,0,1,0,0,0
967,50,180,0,69,0,0,0,1,0,0,0,1,0
968,130,6,0,48,0,1,0,0,0,1,0,0,0
969,150,20,0,93,0,1,0,0,0,1,0,0,0
970,70,4,259,52,0,1,0,0,0,1,0,0,0
971,138,3,0,107,0,1,0,0,0,1,0,0,0
972,151,88,35,19,0,0,1,0,0,1,0,0,0
973,200,3,343,18,0,1,0,0,0,1,0,0,0
974,110,2,255,83,0,0,1,0,0,0,0,1,0
975,70,1,349,18,0,0,1,0,0,0,0,1,0
976,55,2,0,7,0,0,1,0,0,0,0,1,0
977,110,115,252,16,0,1,0,0,0,1,0,0,0
978,350,5,0,4,0,0,1,0,0,1,0,0,0
979,150,3,155,94,0,1,0,0,0,1,0,0,0
980,55,150,247,10,0,1,0,0,0,0,0,1,0
981,345,10,195,1,0,1,0,0,0,1,0,0,0
982,77,3,100,313,0,0,0,1,0,1,0,0,0
983,125,9,0,11,0,0,1,0,0,1,0,0,0
984,189,7,340,7,0,1,0,0,0,1,0,0,0
